source,target,NACE,weight
FR,ES,D,0.0
FR,ES,H,421468936.0
FR,ES,H,0.0
FR,ES,M,11781141.0
FR,ES,M,19673094.96
FR,ES,H,9400036.105679551
FR,ES,F,40527662.0
FR,ES,K,14086114.08570036
FR,ES,D,0.0
FR,ES,M,29697593.31
FR,ES,D,0.0
FR,FI,C,1443316.281507088
FR,FI,C,3416759.814925314
FR,FI,J,3533427.571421736
FR,FI,C,6114594.336267434
FR,FI,C,127946.66274472962
FR,FI,H,15647811.0
FR,FI,H,17275646.0
FR,FI,H,37127511.0
FR,FI,H,19246103.0
FR,FI,C,11255258.99964379
FR,FI,C,20130148.0
FR,FI,C,12420250.405536383
FR,BE,M,0.0
FR,GB,C,15434668.85726563
FR,GB,J,8985039.564768707
FR,GB,C,3672452.6299301484
FR,GB,C,377196826.6703195
FR,GB,H,28908044.0
FR,GB,E,0.0
FR,GB,C,0.0
FR,GB,,0.0
FR,GB,M,0.0
FR,GB,C,1070607.3065421104
FR,GB,G,1992025.5431559796
FR,GB,,0.0
FR,GB,N,0.0
FR,GB,H,134144691.0
FR,GB,F,0.0
FR,GB,H,13918604.84
FR,GB,D,0.0
FR,GB,M,0.0
FR,GB,H,991739208.0
FR,GB,S,42356.0329463899
FR,GB,H,0.0
FR,GB,H,37139736.0
FR,GB,F,0.0
FR,GB,H,184761.8032417741
FR,GB,H,57891882.0
FR,GB,F,4700996.31861437
FR,GB,E,0.0
FR,GB,,0.0
FR,GB,,0.0
FR,GB,H,17314974.0
FR,GB,E,0.0
FR,GB,H,348418455.0
FR,GB,H,21044830.66
FR,GB,C,0.0
FR,GB,F,0.0
FR,GB,F,0.0
FR,GB,,0.0
FR,GB,B,4433497.385080278
FR,GB,H,18806274.0
FR,GB,C,0.0
FR,GB,F,0.0
FR,GB,H,14056264.0
FR,GB,N,4341592.897357832
FR,GB,J,53762163.49706559
FR,GB,H,301629.16575776815
FR,GB,H,60748398.0
FR,GB,H,25268060.7
FR,GB,H,27326429.239614263
FR,GB,H,12092466.0
FR,GB,H,14431262.421084136
FR,GB,H,698504823.0
FR,GB,D,7345892860.0
FR,GB,E,0.0
FR,GB,H,10984455.0
FR,GB,H,256751000.0
FR,GB,H,20000591.0
FR,GB,E,0.0
FR,GB,M,433190.952713461
FR,GB,,0.0
FR,GB,D,7617274965.0
FR,GB,D,0.0
FR,GB,C,0.0
FR,GB,M,4101860.8395932983
FR,GB,D,0.0
FR,GB,H,543668129.95
FR,GB,D,0.0
FR,GB,H,48628000.0
FR,GB,K,16453526.29303502
FR,GB,E,730279.3038306296
FR,GB,E,0.0
FR,GB,H,13115161.0
FR,GB,C,9313366.145162331
FR,GB,H,42721908.599999994
FR,GB,M,1962804907.0
FR,GB,E,0.0
FR,GB,E,0.0
FR,GB,,0.0
FR,GB,,0.0
FR,GB,E,0.0
FR,GB,E,0.0
FR,GB,H,182140164.0
FR,GB,D,0.0
FR,GB,K,714222.9725009004
FR,GB,,0.0
FR,GB,,0.0
FR,GB,,0.0
FR,GB,,0.0
FR,GB,M,1778218513.0
FR,GB,D,0.0
FR,GB,E,0.0
FR,GB,B,69591602.7653217
FR,GB,C,12799696.348614208
FR,GB,M,437264657.0
FR,GB,D,0.0
FR,GB,H,0.0
FR,GB,M,0.0
FR,GB,M,28946171.0
FR,GB,B,0.0
FR,GB,M,0.0
FR,GB,E,0.0
FR,GB,C,1098757.060757239
FR,GB,G,708897423.0
FR,GB,H,151073552.0
FR,GB,F,0.0
FR,GB,D,0.0
FR,GB,H,62942285.0
FR,GB,E,0.0
FR,GB,M,0.0
FR,GB,H,0.0
FR,GB,N,15635314.75
FR,GB,J,21203726.0
FR,GB,D,187660651.78
FR,GB,N,0.0
FR,GB,H,168050344.05
FR,GB,S,0.0
FR,GB,D,0.0
FR,GB,G,0.0
FR,GB,G,161091728.7
FR,GB,,71343239.0
FR,GB,D,419090464.38
FR,GB,M,2553468.3642862574
FR,GB,K,143535.1201388399
FR,GB,M,0.0
FR,GB,K,19538381.575268555
FR,GB,N,0.0
FR,GB,M,0.0
FR,GB,M,0.0
FR,GB,H,0.0
FR,GB,B,459538.63213355
FR,GB,D,14534812.0
FR,GB,I,7317261.8549999995
FR,GB,G,34543.23266653955
FR,GB,N,0.0
FR,GB,J,1477162.627697166
FR,GB,N,2142622.1376477275
FR,GB,D,0.0
FR,GB,H,15498059.0
FR,GB,C,0.0
FR,GB,D,0.0
FR,GB,O,0.0
FR,GB,N,0.0
FR,GB,C,976065.3441832383
FR,GB,H,21972061.0
FR,GB,,0.0
FR,GB,H,54343020.0
FR,GB,N,0.0
FR,GB,E,0.0
FR,GB,M,0.0
FR,GB,C,0.0
FR,GB,D,0.0
FR,GB,H,201357218.29999998
FR,GB,E,0.0
FR,GB,M,0.0
FR,GB,D,0.0
FR,GB,J,0.0
FR,GB,D,0.0
FR,GB,D,0.0
FR,GB,K,75016395.55
FR,GB,D,12503752.0
FR,GB,H,35119445.9
FR,GB,B,46960787.0
FR,GB,F,12010282.573264617
FR,GB,D,30064856.0
FR,GB,D,12180210.0
FR,GB,N,17099415.0
FR,GB,M,9334750941.0
FR,GB,G,76114.66913419693
FR,GB,C,10090819.9
FR,GB,E,0.0
FR,GB,E,0.0
FR,GB,M,0.0
FR,GB,H,20419042.400000002
FR,GB,H,58155611.17744541
FR,GB,H,539097870.5
FR,GB,M,15905255.0
FR,GB,F,0.0
FR,GB,H,18422415.0
FR,GB,M,0.0
FR,GB,H,73928176.69999999
FR,GB,B,17618918.0
FR,GB,M,0.0
FR,JE,C,11396600.169822572
FR,GB,B,0.0
FR,GB,N,1749.7007608911251
FR,GB,,0.0
FR,GB,,0.0
FR,GB,B,0.0
FR,GB,H,11959537.100795988
FR,GB,D,10515699.0
FR,GB,D,5912612182.573562
FR,GR,H,5748474.16
FR,GR,H,72307.04438381153
FR,GR,H,17330681.0
FR,GR,H,7552459.5
FR,GR,D,0.0
FR,GR,F,0.0
FR,GR,D,28388494.0
FR,GR,D,11997156.0
FR,GR,D,0.0
FR,GR,D,0.0
FR,GR,D,257432301.29734832
FR,GR,C,0.0
FR,CN,H,25804788.0
FR,CN,H,488329806.0
FR,CN,G,90316758.0
FR,HR,G,0.0
FR,HU,D,0.0
FR,HU,H,82883191.0
FR,HU,H,30176757.0
FR,HU,L,0.0
FR,HU,F,0.0
FR,HU,K,0.0
FR,ID,E,0.0
FR,IE,C,24252159.95145241
FR,IE,R,152370.86111106988
FR,IE,C,4553424.090126795
FR,IE,H,68229914.0
FR,IE,C,223498.58688103553
FR,IE,H,53890985.0
FR,IE,H,33656334.0
FR,IE,K,32070596.0
FR,IE,F,8921897.21124344
FR,IE,G,3442653.5010003913
FR,IE,C,15033159.400471298
FR,IE,N,91006629.21000001
FR,IE,N,222832515.51
FR,IE,K,8044409.5200000005
FR,US,K,56999999.284744255
FR,IN,C,0.0
FR,IN,F,1848780.1500000001
FR,IN,D,20168693.138655722
FR,IN,M,53827681.0
FR,IN,N,72450907.0
FR,IN,D,0.0
FR,IN,C,0.0
FR,IN,M,11347957.0
FR,IN,D,707273.2817801762
FR,IN,M,30686469.0
FR,IN,C,24945357.0
FR,IN,N,0.0
FR,IN,A,18886310.35241432
FR,IN,P,498197.1034887099
FR,IT,K,17010476.001426965
FR,IT,C,0.0
FR,IT,C,13556093.54819769
FR,IT,D,0.0
FR,IT,K,15962704.623104423
FR,IT,F,0.0
FR,IT,C,0.0
FR,IT,C,480589.4994693965
FR,IT,H,0.0
FR,IT,D,0.0
FR,IT,K,1885967.4346453408
FR,IT,F,0.0
FR,IT,D,0.0
FR,IT,C,169269.91308279335
FR,IT,F,0.0
FR,IT,E,0.0
FR,IT,H,456292.0227758884
FR,IT,D,0.0
FR,IT,D,37688608.8
FR,IT,H,161498461.0
FR,IT,H,0.0
FR,IT,D,0.0
FR,IT,D,11931001.18
FR,IT,H,83813311.0
FR,IT,D,21539701.620183595
FR,IT,F,0.0
FR,IT,D,16648579.0
FR,IT,D,0.0
FR,IT,D,11700635.0
FR,IT,D,0.0
FR,IT,D,4292397597.0
FR,IT,D,9919154.0
FR,IT,H,0.0
FR,IT,D,51244019.0
FR,IT,H,222525280.0
FR,IT,H,69334052.00158973
FR,IT,F,128840075.0
FR,IT,H,73592044.0
FR,IT,H,512701959.75
FR,IT,G,659400.3154022133
FR,IT,H,6262464.12
FR,IT,D,44002217.6
FR,IT,C,0.0
FR,IT,N,769118.4541483497
FR,IT,H,6207989.79
FR,IT,H,944547.6864834976
FR,IT,H,2545158.8995454027
FR,IT,H,5575875.365882892
FR,IT,J,367153.9965934685
FR,IT,B,32027006.0
FR,IT,M,0.0
FR,IT,F,8972239.399426803
FR,IT,C,1148347.588231231
FR,IT,H,13863414.0
FR,IT,D,6390513068.986295
FR,IT,K,11485764.57
FR,IT,K,1588248997.175
FR,IT,F,0.0
FR,IT,D,0.0
FR,IT,E,0.0
FR,IT,J,0.0
FR,IT,D,3431555207.0
FR,IT,M,271855562.0
FR,IT,P,637063.4266194535
FR,IT,C,34299793.0
FR,IT,D,18269951.0
FR,IT,H,5452310.3829499455
FR,IT,C,0.0
FR,IT,D,11798837.0
FR,IT,K,3480149.850288723
FR,IT,H,50529443.0
FR,IT,E,13003608.0
FR,IT,F,0.0
FR,IT,C,4923979.587634892
FR,IT,H,86577512.0
FR,IT,D,262770792.0
FR,IT,C,414142.5019093429
FR,IT,H,227021.5283828843
FR,IT,C,139109.58552771807
FR,IT,D,853747.8919813633
FR,IT,J,2615513.859731179
FR,JP,G,0.0
FR,JP,C,3844498.0740687693
FR,JP,G,10486743.0
FR,JP,G,5577867.5
FR,JP,B,0.0
FR,JP,N,190296.57611996288
FR,JP,C,2480406.9784192103
FR,KE,I,3978539.221489735
FR,KH,K,14141260.123880576
FR,KR,C,0.0
FR,KR,H,37561481.0
FR,KR,F,27959562.103013135
FR,KR,H,40279937.76
FR,KR,K,6662136.752398682
FR,KR,H,3421865.633887482
FR,KR,H,566591.0564428646
FR,KZ,B,133314749.7
FR,LB,K,7744822.267751575
FR,LT,H,22635178.0
FR,LU,H,11696410.0
FR,LU,H,27574792.68
FR,LU,D,99704054.75
FR,LU,,0.0
FR,LU,N,25012440.0
FR,LU,J,5230222.9196974635
FR,LU,,0.0
FR,LU,E,0.0
FR,LU,F,0.0
FR,LU,K,9671337.524554726
FR,LU,C,0.0
FR,LU,H,15033027.88
FR,LU,D,0.0
FR,LU,H,17479516.0
FR,LU,J,501117.06136141956
FR,LU,C,228525370.81417078
FR,LU,S,0.0
FR,LU,,0.0
FR,LU,C,0.0
FR,LV,H,13422407.0
FR,MA,F,0.0
FR,MA,C,0.0
FR,MA,D,0.0
FR,MA,H,18320584.0
FR,MA,F,0.0
FR,MA,G,0.0
FR,MA,N,0.0
FR,MA,D,0.0
FR,MA,H,13461007.319111481
FR,MC,Q,0.0
FR,MC,D,8067512.669814816
FR,ML,K,12261386.79810112
FR,MT,R,350542.6972005477
FR,MT,C,0.0
FR,MU,K,6439594.859999999
FR,MX,F,22501914.2278767
FR,MX,E,0.0
FR,MX,H,111370607.0
FR,MY,C,0.0
FR,MY,N,17094128.0
FR,MY,,33119756.8
FR,NG,K,18747101.28982544
FR,NL,C,2527490.4376918906
FR,NL,J,11561002.621128533
FR,NL,H,14457550.0
FR,NL,E,0.0
FR,NL,D,0.0
FR,NL,E,0.0
FR,NL,C,11479653.775548352
FR,NL,E,0.0
FR,NL,M,3595670.5367802805
FR,NL,E,0.0
FR,NL,H,17187901.0
FR,NL,H,284993026.0
FR,NL,H,39974547.8238073
FR,NL,C,1211278.6611407937
FR,NL,H,69314040.0
FR,NL,M,72725438.32247372
FR,NL,H,114012913.0
FR,NL,H,88958761.0
FR,NL,H,37561237.0
FR,NL,H,135712979.0
FR,NL,C,23394419.05041065
FR,NL,C,10548421.307756582
FR,NL,K,116876886.0
FR,NL,C,107471569.0
FR,NL,H,14901036.0
FR,NL,C,48438566.0
FR,NL,C,0.0
FR,NL,H,51147123.0
FR,NL,H,18794314.0
FR,NL,E,0.0
FR,NL,M,0.0
FR,NL,K,42550748.5
FR,NL,D,0.0
FR,NL,C,5233606.889464842
FR,NL,L,37889083.0
FR,NL,H,166856330.0
FR,NL,H,20488117.0
FR,NL,E,0.0
FR,NL,K,0.0
FR,NL,H,2108862.3869784283
FR,NL,H,12589808.628508553
FR,NL,K,0.0
FR,NL,E,0.0
FR,NL,H,39573726.0
FR,NL,F,7335417.396177399
FR,NL,F,0.0
FR,NL,H,801197774.0
FR,NL,E,0.0
FR,NL,G,8802742.165057069
FR,NL,B,0.0
FR,NL,C,9613392.47925071
FR,NL,J,21639456.757669423
FR,NL,K,0.0
FR,NL,C,15773359.833037924
FR,NL,K,0.0
FR,NL,K,12259183.425
FR,NL,K,14216534.0
FR,NL,H,34866704.0
FR,NL,H,137583928.1136566
FR,NL,H,122337618.8
FR,NL,K,35618538.79843746
FR,NL,C,126328.49485583721
FR,NL,F,14509687.005
FR,NL,K,0.0
FR,NL,K,176476901.0
FR,NL,K,73565699.84903564
FR,NL,G,140339493.9001902
FR,NL,Q,47352755.0
FR,NL,R,13569119.410536194
FR,NL,G,3270277.3389231213
FR,NL,Q,4653630.0871774005
FR,NL,S,5424584.88
FR,NL,R,13159361.900379945
FR,NL,F,0.0
FR,NL,K,34472580.18
FR,NL,K,867526569.5
FR,NL,C,4939553.7759923665
FR,NO,H,16980046.0
FR,NO,C,0.0
FR,NO,C,113616.3393147075
FR,NO,H,0.0
FR,NO,H,59697781.665685765
FR,NO,B,0.0
FR,NO,C,0.0
FR,NO,H,16718213.0
FR,NZ,G,0.0
FR,NZ,H,72507306.0
FR,NZ,H,25209720.0
FR,OM,D,0.0
FR,OM,D,0.0
FR,OM,D,0.0
FR,OM,C,0.0
FR,PE,H,17505960.0
FR,PE,D,0.0
FR,PH,H,0.0
FR,PL,E,0.0
FR,PL,H,13741766.0
FR,PL,E,0.0
FR,PL,M,17760503.0
FR,PL,H,307170575.0
FR,PL,C,0.0
FR,PL,E,0.0
FR,PL,H,69197666.0
FR,PL,H,19362333.0
FR,PL,D,94243293.0
FR,PL,L,29582466.0
FR,PL,M,111371999.0
FR,PL,E,0.0
FR,PL,F,3434678.1
FR,PL,E,0.0
FR,PL,G,440955284.1507054
FR,PL,S,10146922.981765728
FR,PL,D,0.0
FR,PL,E,0.0
FR,PL,D,0.0
FR,PL,D,24258473.502224274
FR,PL,D,53130174.2352153
FR,PT,H,10235324.0
FR,PT,H,10433502.889709702
FR,PT,H,21103924.0
FR,PT,H,12713089.0
FR,PT,G,130332.1679421006
FR,PT,H,12244396.169454345
FR,PT,C,1343760.9
FR,PT,F,0.0
FR,PT,H,41261543.0
FR,PT,H,12608369.245139236
FR,PT,H,11679061.0
FR,PT,H,17871081.0
FR,PT,H,14383201.0
FR,PT,D,0.0
FR,PT,G,0.0
FR,PT,D,163927.31901388607
FR,PT,D,0.0
FR,PT,H,14640413.932715867
FR,PT,D,0.0
FR,PT,N,65929088.187642746
FR,PT,D,10063575.0
FR,PT,H,10995969.751288606
FR,PT,B,1632448.860199561
FR,PT,M,131295282.0
FR,PT,D,12282792.0
FR,PT,D,5795995.263706626
FR,PT,D,32569915.0
FR,PT,D,0.0
FR,PT,H,10716751.0
FR,PT,D,0.0
FR,PT,D,0.0
FR,PT,D,0.0
FR,PT,H,7312018.4
FR,PT,J,0.0
FR,PT,F,0.0
FR,RO,H,25338140.391164776
FR,RO,D,0.0
FR,RO,E,0.0
FR,RO,C,12036449.977447966
FR,RO,D,0.0
FR,RO,F,0.0
FR,RS,H,9963437.954800872
FR,RU,H,125123467.0
FR,RU,H,10134840.0
FR,SE,C,1884575.403476455
FR,SE,H,291774507.0
FR,SE,H,266836303.0
FR,SE,E,0.0
FR,SE,H,17877005.0
FR,SE,C,15521727.0
FR,SE,E,0.0
FR,SE,C,42012960.0
FR,SE,H,78296438.0
FR,SE,H,488632109.0
FR,SE,H,13728896.0
FR,SE,J,0.0
FR,SE,K,92760000.0
FR,SE,N,15529562.0
FR,SE,H,0.0
FR,SE,I,16197.42350588202
FR,SE,H,15428593.0
FR,SE,C,22422.810698811114
FR,SG,C,0.0
FR,SG,N,89466000.0
FR,SG,F,0.0
FR,SG,C,0.0
FR,SI,H,10836537.0
FR,SK,H,16339967.0
FR,SK,D,0.0
FR,SK,H,23459836.0
FR,SK,G,0.0
FR,SK,L,0.0
FR,SK,D,0.0
FR,TG,K,2513278.3638134953
FR,TH,D,0.0
FR,TH,D,0.0
FR,TH,D,0.0
FR,TH,D,0.0
FR,TH,M,0.0
FR,TH,C,0.0
FR,TH,Q,0.0
FR,TH,,0.0
FR,TH,D,0.0
FR,TH,D,0.0
FR,TN,C,0.0
FR,TR,H,386097465.18
FR,TZ,K,597054.2276105118
FR,US,C,82714.49955180283
FR,US,H,12250000.0
FR,US,M,17500000.0
FR,US,D,0.0
FR,US,M,7500000.111758708
FR,US,H,175034994.1253662
FR,US,D,56261248.11172485
FR,US,H,750000000.0
FR,US,E,3899999.8569488516
FR,US,C,0.0
FR,US,K,4500000.1788139315
FR,VN,H,120354123.60000001
FR,ZA,H,35777835.69
FR,ZA,H,58227417.0
FR,ZA,D,0.0
GA,SA,K,550015.9250196811
GA,KE,K,84879.59688663483
GB,AL,G,14172425.0
GB,AU,,31852573.1175
GB,AU,K,547950000.0
GB,AU,K,94641864.0
GB,AU,H,11056217.430324325
GB,AU,H,22108014.0
GB,AU,K,233021287.0
GB,AU,P,14464179.0
GB,BE,H,39714708.52077015
GB,BM,K,718047.1399503951
GB,CA,A,11822999.572753906
GB,CH,K,584315.1848220825
GB,CH,G,0.0
GB,CH,K,340449886.0
GB,CH,K,5954908.031329057
GB,DE,N,5741195.021389799
GB,DE,C,6875803.822044525
GB,DE,K,19194137.0
GB,DE,K,198503039.0
GB,ES,L,0.0
GB,ES,I,0.0
GB,ES,F,0.0
GB,ES,C,0.0
GB,ES,C,0.0
GB,FI,L,51500165.0
GB,FR,C,3524910.3806413887
GB,FR,L,0.0
GB,GG,K,6465005.64
GB,GG,K,1797600.5588150024
GB,GG,K,2033677.7496242523
GB,GG,L,2228025.535841675
GB,GG,N,16174743.125079729
GB,GG,K,3425571.569675522
GB,GG,K,3503674.1179797794
GB,IM,K,26663353.0
GB,JE,K,471166574.0
GB,HU,C,0.0
GB,IE,K,20875490.0
GB,IE,,41831000.0
GB,IE,,60600000.0
GB,IE,,16238668.0
GB,IE,K,11707314.050578596
GB,IE,M,21876830.0
GB,IE,M,8438330.719567718
GB,IE,M,16922098.54420349
GB,US,K,28799999.35626984
GB,IN,K,8109231.0
GB,IN,C,0.0
GB,IN,K,0.0
GB,IN,K,0.0
GB,IN,J,168449812.0
GB,IN,Q,0.0
GB,IN,K,0.0
GB,IN,K,0.0
GB,IN,G,3269898.4019943173
GB,IN,C,299498937.9557772
GB,IN,B,356145159.2508071
GB,IN,C,3356869.5407033637
GB,IN,C,15246682.836891688
GB,IN,I,969167.3306272506
GB,IN,I,7185024.603647661
GB,IN,K,0.0
GB,IN,I,1449011.699541869
GB,IN,G,2916153.1649814798
GB,IN,C,3067867.0
GB,IN,K,562396.4731896151
GB,IN,K,20389064.811897848
GB,IN,K,1436162.4472140884
GB,IN,K,2514966.2890491844
GB,IT,K,534186.28
GB,KE,K,11817.999735847106
GB,KE,K,1575051.4210621258
GB,CN,C,48237189.76396034
GB,KZ,C,0.0
GB,LU,,123818672.0
GB,MY,K,11800045.0
GB,NL,K,14895584.200000001
GB,NL,K,66626578.9
GB,NL,K,285910996.77
GB,NL,J,2834053.35
GB,NL,F,104791680.36
GB,NL,K,141249405.0
GB,NL,K,294220402.2
GB,NL,K,95332989.0
GB,NL,M,9806897.5
GB,NL,K,48389447.33052315
GB,NL,K,0.0
GB,NO,F,676424.0908810376
GB,PE,M,7522348.0200000005
GB,PK,K,49967465.75
GB,PK,C,1463.7459672827154
GB,PL,K,25301839.0
GB,PL,M,27106271.0
GB,SA,K,296014735.6
GB,SE,L,12412328.0
GB,SG,K,10802109.0
GB,SG,F,841619.1163802147
GB,TW,C,694469738.5854697
GB,US,C,4721045.176899728
GB,US,C,226306.10448811942
GB,US,G,56999999.28474426
GB,US,S,6910645.046519039
GB,ZM,G,54939172.37528148
GH,GB,K,15562521.99
GH,GM,K,39158.93033312738
GH,KE,K,1656784.437732696
GM,SA,K,100002.89376476077
GM,KE,K,84879.59688663483
GM,LY,K,3413794.8736719918
GN,SA,K,50001.446882380136
GN,KE,K,109364.10272419453
GN,LY,K,2441380.503078382
GQ,KE,K,78350.39824873209
GR,AL,K,0.0
GR,AL,G,0.0
GR,BG,D,29190433.099999998
GR,BG,K,0.0
GR,CY,K,0.0
GR,CY,N,0.0
GR,GB,K,0.0
GR,GB,D,37399922.1
GR,MK,K,0.0
GR,MT,K,0.0
GR,MT,,0.0
GR,RO,K,0.0
GR,RO,K,0.0
GR,RO,K,0.0
GR,RO,K,0.0
GR,RS,K,0.0
GR,TR,A,0.0
GR,ZA,K,0.0
GT,US,K,17399999.499320984
GW,SA,K,1500043.4996063707
GW,KE,K,6529.199854061003
GY,US,K,4799999.892711639
CN,AU,H,714412355.0
CN,AU,L,83845420.2
CN,AU,F,83845420.2
CN,AU,C,82167990.0
CN,AU,,91141542.60000001
CN,GB,H,141771573.0
CN,GB,H,1077701.6
CN,GB,H,132270454.0
CN,SE,H,332006790.0
CN,SE,C,67115931.0
CN,SE,H,12712696.0
CN,SE,H,21169693.0
CN,SE,H,20784688.0
HN,US,K,13800000.250339506
HN,SV,K,0.0
HR,BA,C,22089197.16
HR,BA,J,7208915.344990469
HR,BA,H,1087456.879155979
HR,CH,K,5679897.673256349
HR,US,K,1500000.02235174
HR,MK,F,12609594.009013616
HR,RS,G,814329.3890018463
HR,SI,D,11132562.0
HR,SI,D,85244015.0
HR,SI,K,9063324.58488753
HT,US,K,13499999.64237213
HU,AT,G,0.0
HU,AT,G,0.0
HU,AT,D,352028064.0
HU,BA,G,0.0
HU,BA,G,0.0
HU,BE,J,153881.51416047956
HU,CH,K,4848693.095427247
HU,CH,G,0.0
HU,CZ,G,0.0
HU,DE,G,0.0
HU,DE,G,0.0
HU,DE,G,0.0
HU,ES,G,0.0
HU,FR,G,0.0
HU,GB,N,0.0
HU,GB,G,0.0
HU,GB,B,0.0
HU,GB,K,0.0
HU,GB,B,0.0
HU,HR,B,0.0
HU,HR,G,0.0
HU,HR,G,0.0
HU,HR,N,0.0
HU,HR,C,0.0
HU,HR,G,0.0
HU,HR,B,0.0
HU,HR,G,0.0
HU,HR,G,0.0
HU,HR,B,0.0
HU,IT,G,0.0
HU,IT,G,0.0
HU,IT,G,0.0
HU,IT,C,0.0
HU,IT,D,0.0
HU,IT,G,0.0
HU,IT,C,0.0
HU,IT,G,0.0
HU,LU,N,0.0
HU,MD,G,0.0
HU,ME,G,0.0
HU,NL,K,0.0
HU,NL,K,0.0
HU,NL,B,0.0
HU,NL,B,0.0
HU,PL,C,0.0
HU,PL,M,0.0
HU,PL,G,0.0
HU,RO,C,0.0
HU,RO,G,0.0
HU,RO,G,0.0
HU,RO,G,0.0
HU,RO,G,0.0
HU,RS,G,0.0
HU,RS,G,37510195.0
HU,RU,B,0.0
HU,RU,K,4816180.403377808
HU,RU,C,0.0
HU,RU,K,3716489.3559466554
HU,SI,G,0.0
HU,SI,G,0.0
HU,SI,G,0.0
HU,SK,C,0.0
HU,SK,C,0.0
HU,SK,H,0.0
HU,SK,G,0.0
HU,SK,M,0.0
HU,SK,C,0.0
HU,SK,H,0.0
HU,SK,D,0.0
HU,SK,G,33315901.0
ID,AU,N,21915807.731781002
ID,AU,J,18753284.0
ID,ES,G,2521882.483411245
ID,FR,B,16112301.0
ID,FR,B,12593332.860186616
ID,FR,K,13213170.0
ID,FR,M,474258538.0
ID,GB,G,435250371.0
ID,GB,B,99694172.0
ID,CN,K,7344975.000000001
ID,SA,K,11250325.799999999
ID,JP,N,11717465.4
ID,NG,B,43367465.719808295
ID,NL,B,65883171.48
ID,SG,G,32192745176.0
ID,SG,G,87230149.0
ID,VN,C,89991475.0
IE,CY,G,92914772.0
IE,GB,C,14419476.0
IE,GB,K,2176299579.0
IE,GB,H,75097028.58
IE,GB,N,68891196.0
IE,GB,D,13401798.0
IE,GB,D,14694738.0
IE,GB,D,40034396.0
IE,GB,J,2636592.463681677
IE,GB,D,15086251.0
IE,GB,K,508194886.78
IE,GB,D,303613343.0
IE,GB,,85945753.0
IE,GB,D,166086145.0
IE,GB,D,161054085.0
IE,GB,F,27629271.075
IE,GB,D,28945374.0
IE,GB,K,42026334.0
IL,BE,C,21496249.700744625
IL,IE,N,32220259.0
IL,US,K,4799999.892711639
IN,BH,K,398188245.8464483
IN,BR,B,143392056.0
IN,BR,C,0.0
IN,BT,K,5877000.4
IN,CA,C,0.0
IN,CH,C,0.0
IN,CY,K,7836877.0
IN,DE,C,0.0
IN,DE,C,0.0
IN,DE,C,0.0
IN,DE,H,1879101.6712110043
IN,EG,H,4500000.0
IN,FR,K,647640.375
IN,FR,M,0.0
IN,GB,C,191373.79219802024
IN,GB,C,0.0
IN,GB,N,702859.9493805695
IN,GB,K,51259608.0
IN,GB,N,0.0
IN,GB,K,10151945.44
IN,ID,K,10046571.48
IN,ID,K,14843715.48
IN,IE,,0.0
IN,IT,C,0.0
IN,IT,N,0.0
IN,KE,K,26846169.0
IN,KE,K,45374679.22685425
IN,KE,K,4789841.6925
IN,KE,K,14061164.250014286
IN,KR,C,0.0
IN,KZ,K,7413806.33
IN,LK,C,270986.06970246875
IN,LK,C,37552.32749219536
IN,LK,C,401791580.35941404
IN,LK,K,53334.03902706832
IN,MU,J,13151436.0
IN,MU,H,13753423.907527398
IN,MU,K,26924351.57470703
IN,MY,C,0.0
IN,MY,K,4496910.685789573
IN,NG,K,19700223.235421315
IN,NL,B,205377944.0
IN,NP,K,21736052.92106559
IN,NP,K,368735.54785223363
IN,NP,K,601439.1174745291
IN,NP,K,814116.3018233775
IN,NP,K,122472.22499999999
IN,NP,K,947494.0051586438
IN,NP,K,9190953.200000001
IN,PK,K,1333124.219365097
IN,RU,B,58770904.0
IN,RU,B,0.0
IN,RU,B,1276314377.26
IN,RU,B,30443394.0
IN,SA,K,14981950.867845058
IN,SG,K,781174.5555251122
IN,SG,K,6701130.766041127
IN,SG,K,43471478.800000004
IN,SG,N,112107048.0
IN,SG,K,488846622.0
IN,SG,H,125824033.5
IN,TH,K,1521877.454996109
IN,UG,K,24247723.200000003
IN,US,S,8751749.70626831
IN,US,K,22795000.0
IN,ZA,C,62313.93306529996
IN,ZM,K,15364870.4
IQ,BH,C,7551999.664306642
IQ,BH,K,83066.40330076215
IQ,SA,K,500014.4874507963
IQ,JO,B,25302482.390177507
IQ,KW,K,83841.41
IR,BH,K,0.0
IR,CH,G,0.0
IR,DE,M,11884562.0
IR,DE,G,64864889.0
IR,EG,K,29599866.550717164
IR,GB,B,44862382.0
IR,IN,C,658146610.9892068
IR,IN,C,47516906.84886341
IR,IT,G,17631972.45
IR,JO,K,21534341.938069936
IR,KW,C,49000000.0
IR,OM,K,1232145.5999999999
IR,OM,K,3213604.640979768
IR,RU,K,14059043.0
IS,DK,C,0.0
IS,DK,C,0.0
IS,DK,C,0.0
IS,FR,G,0.0
IS,GB,G,0.0
IS,GB,C,0.0
IS,NL,C,0.0
IS,NL,M,0.0
IS,NL,M,0.0
IS,NL,M,0.0
IS,NL,C,0.0
IS,NL,G,0.0
IS,NL,K,0.0
IS,NO,G,0.0
IS,PL,G,0.0
IS,RU,G,0.0
IS,SK,C,0.0
IS,US,C,0.0
IT,AL,L,1028575.26
IT,AO,M,0.0
IT,AT,M,5355910.0
IT,AT,G,0.0
IT,AT,G,0.0
